"拍卖日期","拍卖物品清单编号","批号","物品详情","数量","单位"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约154.1米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约166.6米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约177.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约183.1米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约164.3米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约161.8米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约157.8米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-186","5吋半铜篮","3","(个)"
"16/06/2022","1/2022","M-186","手提卫星定位仪","7","(部)"
"16/06/2022","1/2022","M-186","重型喉笔","10","(支)"
"16/06/2022","1/2022","M-186","火场用微摄视频监测系统","70","(套)"
"16/06/2022","1/2022","M-186","消防车用榄核形三叉收水器","6","(个)"
"16/06/2022","1/2022","M-186","长街井匙","10","(条)"
"16/06/2022","1/2022","M-186","担架床，篮式带背包","2","(张)"
"16/06/2022","1/2022","M-186","担架床，网状带背包","2","(张)"
"16/06/2022","1/2022","M-186","高枝树锯","10","(把)"
"16/06/2022","1/2022","M-186","大较剪, 36吋","10","(把)"
"16/06/2022","1/2022","M-186","消防万能斧","8","(把)"
"16/06/2022","1/2022","M-186","救火用塞顺匙","20","(条)"
"16/06/2022","1/2022","M-186","圆铲","5","(把)"
"16/06/2022","1/2022","M-186","36吋钛金属铁笔","9","(支)"
"16/06/2022","1/2022","M-186","24吋钛金属铁笔","1","(支)"
"16/06/2022","1/2022","M-186","3吨塞鼓","8","(个)"
"16/06/2022","1/2022","M-186","消防车用120度收分水器","14","(个)"
"16/06/2022","1/2022","M-186","18V电锯","11","(把)"
"16/06/2022","1/2022","M-186","树锯","15","(把)"
"16/06/2022","1/2022","M-186","街井流量计","2","(个)"
"16/06/2022","1/2022","M-186","单滑轮","25","(个)"
"16/06/2022","1/2022","M-186","木滑轮 (挂喉架绳用)","34","(个)"
"16/06/2022","1/2022","M-186","大车辘垫","2","(个)"
"16/06/2022","1/2022","M-186","细车辘垫","2","(个)"
"16/06/2022","1/2022","M-186","迷你喉笔","3","(支)"
"16/06/2022","1/2022","M-186","升降台笼顶喉笔","3","(支)"
"16/06/2022","1/2022","M-186","瑞士军刀","4","(把)"
"16/06/2022","1/2022","M-186","顶端滑轮","3","(个)"
"16/06/2022","1/2022","M-186","边缘滑轮","3","(个)"
"16/06/2022","1/2022","M-186","双滑轮","3","(个)"
"16/06/2022","1/2022","M-186","制泡枪","5","(把)"
"16/06/2022","1/2022","M-186","街井盖勾","20","(把)"
"16/06/2022","1/2022","M-186","火场用拖拉机连60呎钢索","3","(部)"
"16/06/2022","1/2022","M-186","4磅锤","14","(把)"
"16/06/2022","1/2022","M-186","8磅锤","2","(把)"
"16/06/2022","1/2022","M-186","适配器，双母头","9","(个)"
"16/06/2022","1/2022","M-186","分水器","4","(部)"
"16/06/2022","1/2022","M-186","破窗凿","15","(把)"
"16/06/2022","1/2022","M-186","消防栓手轮","3","(个)"
"16/06/2022","1/2022","M-186","数码血压计","47","(个)"
"16/06/2022","1/2022","M-186","望远镜","8","(个)"
"16/06/2022","1/2022","M-187","电子白板","1","(块)"
"16/06/2022","1/2022","M-187","传真机","1","(部)"
"16/06/2022","1/2022","M-187","传真机","1","(部)"
"16/06/2022","1/2022","M-187","镜头","2","(个)"
"16/06/2022","1/2022","M-187","传真机 (重型)","1","(部)"
"16/06/2022","1/2022","M-188","无线答录机","1","(部)"
"16/06/2022","1/2022","M-188","无线答录机","1","(部)"
"16/06/2022","1/2022","M-188","数码相机","1","(部)"
"16/06/2022","1/2022","M-188","数码摄影机","1","(部)"
"16/06/2022","1/2022","M-188","传真机","1","(部)"
"16/06/2022","1/2022","M-188","分纸机","1","(部)"
"16/06/2022","1/2022","M-188","分纸机","1","(部)"
"16/06/2022","1/2022","M-188","复印机","1","(部)"
"16/06/2022","1/2022","M-189","音频混合器","2","(个)"
"16/06/2022","1/2022","M-189","镜头","2","(个)"
"16/06/2022","1/2022","M-189","压缩机","2","(部)"
"16/06/2022","1/2022","M-189","摄影机","4","(部)"
"16/06/2022","1/2022","M-189","控制器","2","(个)"
"16/06/2022","1/2022","M-190","手提电话连电池及充电器","2","(部)"
"16/06/2022","1/2022","M-190","电子白板","1","(块)"
"16/06/2022","1/2022","M-190","电子白板脚架","1","(个)"
"16/06/2022","1/2022","M-191","手提电话","3","(部)"
"16/06/2022","1/2022","M-191","手提电话","1","(部)"
"16/06/2022","1/2022","M-191","介面卡","1","(部)"
"16/06/2022","1/2022","M-191","感应器","3","(部)"
"16/06/2022","1/2022","M-191","对讲机","5","(部)"
"16/06/2022","1/2022","M-191","6.4吋显示模组","2","(部)"
"16/06/2022","1/2022","M-192","电源转换器","1","(个)"
"16/06/2022","1/2022","M-192","双音多频讯号感应器","1","(个)"
"16/06/2022","1/2022","M-192","网路继电器","1","(个)"
"16/06/2022","1/2022","M-192","断流开关卡","1","(个)"
"16/06/2022","1/2022","M-192","电源供应器","1","(个)"
"16/06/2022","1/2022","M-193","剪草机","1","(部)"
"16/06/2022","1/2022","M-193","气体探测仪(手提)","3","(个)"
"16/06/2022","1/2022","M-193","气体探测仪(手提)","1","(个)"
"16/06/2022","1/2022","M-193","程控人工气候箱","1","(个)"
"16/06/2022","1/2022","M-193","气体探测仪","2","(部)"
"16/06/2022","1/2022","M-193","折信机","1","(部)"
"16/06/2022","1/2022","M-193","数码相机","1","(部)"
"16/06/2022","1/2022","M-193","数码相机","1","(部)"
"16/06/2022","1/2022","M-193","数码相机","2","(部)"
"16/06/2022","1/2022","M-194","镜头","1","(个)"
"16/06/2022","1/2022","M-194","防水相机壳","1","(个)"
"16/06/2022","1/2022","M-194","防水相机壳","1","(个)"
"16/06/2022","1/2022","M-194","数码相机","1","(个)"
"16/06/2022","1/2022","M-194","数码摄录机","1","(部)"
"16/06/2022","1/2022","M-194","数码相机","1","(部)"
"16/06/2022","1/2022","M-194","数码摄录机","1","(部)"
"16/06/2022","1/2022","M-194","三脚架","1","(个)"
"16/06/2022","1/2022","M-194","数码相机","1","(部)"
"16/06/2022","1/2022","M-195","数码相机","1","(部)"
"16/06/2022","1/2022","M-195","高效浓缩机","1","(部)"
"16/06/2022","1/2022","M-195","数码相机","1","(部)"
"16/06/2022","1/2022","M-195","二氧化硫测试工具","1","(套)"
"16/06/2022","1/2022","M-195","旋转蒸发器","1","(套)"
"16/06/2022","1/2022","M-195","碎纸机","1","(部)"
"16/06/2022","1/2022","M-195","真空干燥器","1","(部)"
"16/06/2022","1/2022","M-195","搅拌器","1","(个)"
"16/06/2022","1/2022","M-195","样本架","1","(个)"
"16/06/2022","1/2022","M-196","空气净化器","1","(个)"
"16/06/2022","1/2022","M-196","空气净化器","1","(个)"
"16/06/2022","1/2022","M-196","干衣机","1","(个)"
"16/06/2022","1/2022","M-196","冷冻柜","2","(个)"
"16/06/2022","1/2022","M-197","数码相机","1","(部)"
"16/06/2022","1/2022","M-197","数码相机","1","(部)"
"16/06/2022","1/2022","M-197","数码相机","1","(部)"
"16/06/2022","1/2022","M-197","数码相机","1","(部)"
"16/06/2022","1/2022","M-197","流动注射分析仪","1","(部)"
"16/06/2022","1/2022","M-198","影碟播放器","1","(部)"
"16/06/2022","1/2022","M-198","音响组合","1","(套)"
"16/06/2022","1/2022","M-198","影碟音响系统","1","(套)"
"16/06/2022","1/2022","M-198","微波炉","2","(个)"
"16/06/2022","1/2022","M-199","康乐棋","1","(张)"
"16/06/2022","1/2022","M-199","足球游戏机","1","(部)"
"16/06/2022","1/2022","M-199","电视高清盒","1","(个)"
"16/06/2022","1/2022","M-199","微波炉","3","(部)"
"16/06/2022","1/2022","M-199","焗炉","2","(部)"
"16/06/2022","1/2022","M-199","蒸焗炉","1","(部)"
"16/06/2022","1/2022","M-200","冷热水机","3","(部)"
"16/06/2022","1/2022","M-200","微波炉","1","(部)"
"16/06/2022","1/2022","M-201","传真机","1","(部)"
"16/06/2022","1/2022","M-201","手提电话","5","(部)"
"16/06/2022","1/2022","M-201","手提电话","6","(部)"
"16/06/2022","1/2022","M-201","手提电话","1","(部)"
"16/06/2022","1/2022","M-201","手提电话","1","(部)"
"16/06/2022","1/2022","M-201","数码相机","1","(部)"
"16/06/2022","1/2022","M-201","数码相机","3","(部)"
"16/06/2022","1/2022","M-201","数码相机","3","(部)"
"16/06/2022","1/2022","M-201","数码相机","1","(部)"
"16/06/2022","1/2022","M-201","数码相机","4","(部)"
"16/06/2022","1/2022","M-201","数码相机","3","(部)"
"16/06/2022","1/2022","M-201","数码相机","1","(部)"
"16/06/2022","1/2022","M-202","电钻","1","(个)"
"16/06/2022","1/2022","M-202","阿蒙尼亚测试仪表","1","(个)"
"16/06/2022","1/2022","M-202","温度纪录器","1","(个)"
"16/06/2022","1/2022","M-202","量度温度仪表","1","(个)"
"16/06/2022","1/2022","M-202","量度空气仪表","1","(个)"
"16/06/2022","1/2022","M-202","高压清洗机","1","(部)"
"16/06/2022","1/2022","M-202","真空泵","1","(个)"
"16/06/2022","1/2022","M-203","移动式冷气机","2","(部)"
"16/06/2022","1/2022","M-204","传真机","1","(部)"
"16/06/2022","1/2022","M-204","数码相机","2","(部)"
"16/06/2022","1/2022","M-204","数码相机","1","(部)"
"16/06/2022","1/2022","M-204","无线座台电话","4","(部)"
"16/06/2022","1/2022","M-204","数码相机","1","(部)"
"16/06/2022","1/2022","M-205","实物投影机 (已拆下)","20","(部)"
"16/06/2022","1/2022","M-205","实物投影机 (已拆下)","12","(部)"
"16/06/2022","1/2022","M-205","实物投影机 (已拆下)","8","(部)"
"16/06/2022","1/2022","M-205","投影机 (已拆下)","12","(部)"
"16/06/2022","1/2022","M-205","投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-205","投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-205","投影机 (已拆下)","12","(部)"
"16/06/2022","1/2022","M-205","工作台","6","(张)"
"16/06/2022","1/2022","M-206","耳机","1","(个)"
"16/06/2022","1/2022","M-206","会议台","1","(张)"
"16/06/2022","1/2022","M-206","碎纸机","1","(部)"
"16/06/2022","1/2022","M-206","扬声器","1","(部)"
"16/06/2022","1/2022","M-206","流动扩音机","1","(部)"
"16/06/2022","1/2022","M-206","流动扩音机","1","(部)"
"16/06/2022","1/2022","M-206","空气清新机","1","(部)"
"16/06/2022","1/2022","M-206","扬声器","2","(部)"
"16/06/2022","1/2022","M-206","扬声器","1","(部)"
"16/06/2022","1/2022","M-206","饮水机","1","(部)"
"16/06/2022","1/2022","M-206","碎纸机","1","(部)"
"16/06/2022","1/2022","M-207","手提电话","2","(部)"
"16/06/2022","1/2022","M-208","录音机","10","(部)"
"16/06/2022","1/2022","M-208","手提电话","2","(部)"
"16/06/2022","1/2022","M-209","录音机","1","(部)"
"16/06/2022","1/2022","M-209","手提电话","1","(部)"
"16/06/2022","1/2022","M-210","激光扫描器","2","(部)"
"16/06/2022","1/2022","M-210","便携式数据终端器","1","(部)"
"16/06/2022","1/2022","M-210","便携式数据终端器充电支架","1","(部)"
"16/06/2022","1/2022","M-210","计数机","1","(部)"
"16/06/2022","1/2022","M-210","过胶机","1","(部)"
"16/06/2022","1/2022","M-210","麦克风","1","(部)"
"16/06/2022","1/2022","M-210","手提无线扩音器","1","(部)"
"16/06/2022","1/2022","M-210","挂墙钟","1","(个)"
"16/06/2022","1/2022","M-210","大班椅","1","(张)"
"16/06/2022","1/2022","M-210","大班椅","1","(张)"
"16/06/2022","1/2022","M-210","台灯","1","(件)"
"16/06/2022","1/2022","M-210","便携式数据终端","4","(部)"
"16/06/2022","1/2022","M-210","充电座","2","(部)"
"16/06/2022","1/2022","M-210","高脚椅","1","(张)"
"16/06/2022","1/2022","M-211","手提电话","2","(部)"
"16/06/2022","1/2022","M-211","数码相机","1","(部)"
"16/06/2022","1/2022","M-211","超声波检测表","1","(部)"
"16/06/2022","1/2022","M-211","压力记录仪","2","(部)"
"16/06/2022","1/2022","M-212","涂层测厚仪","1","(部)"
"16/06/2022","1/2022","M-212","压力记录仪","2","(部)"
"16/06/2022","1/2022","M-213","电感耦合等离子体质谱仪及其配件","1","(套)"
"16/06/2022","1/2022","M-214","液体加热器","1","(个)"
"16/06/2022","1/2022","M-214","恒温箱","1","(个)"
"16/06/2022","1/2022","M-214","自动藻类数算系统","1","(个)"
"16/06/2022","1/2022","M-215","瓷器窑","1","(个)"
"16/06/2022","1/2022","M-215","陶瓷窑","1","(个)"
"16/06/2022","1/2022","M-215","健身单车","3","(部)"
"16/06/2022","1/2022","M-215","交叉训练器","3","(部)"
"16/06/2022","1/2022","M-215","拉起机架","2","(部)"
"16/06/2022","1/2022","M-215","划船机","3","(部)"
"16/06/2022","1/2022","M-215","乒乓球台","1","(张)"
"16/06/2022","1/2022","M-216","菲林相机","1","(部)"
"16/06/2022","1/2022","M-216","数码相机","1","(部)"
"16/06/2022","1/2022","M-216","菲林相机","1","(部)"
"16/06/2022","1/2022","M-216","相机镜头","1","(个)"
"16/06/2022","1/2022","M-216","闪光灯","1","(个)"
"16/06/2022","1/2022","M-216","相机镜头","1","(个)"
"16/06/2022","1/2022","M-216","相机镜头","1","(个)"
"16/06/2022","1/2022","M-216","数码相机","1","(部)"
"16/06/2022","1/2022","M-216","数码相机","1","(部)"
"16/06/2022","1/2022","M-216","无线传输器","1","(个)"
"16/06/2022","1/2022","M-216","闪光灯","1","(个)"
"16/06/2022","1/2022","M-216","数码相机连镜头","1","(套)"
"16/06/2022","1/2022","M-216","闪光灯","1","(个)"
"16/06/2022","1/2022","M-216","数码相机","1","(部)"
"16/06/2022","1/2022","M-216","闪光灯","1","(个)"
"16/06/2022","1/2022","M-216","保护镜","2","(个)"
"16/06/2022","1/2022","M-216","电池手柄","1","(个)"
"16/06/2022","1/2022","M-217","电话系统(已拆下)","1","(套)"
"16/06/2022","1/2022","M-217","电话机(已拆下)","6","(部)"
"16/06/2022","1/2022","M-218","碎纸机","1","(部)"
"16/06/2022","1/2022","M-218","电子白板","1","(块)"
"16/06/2022","1/2022","M-219","广播系统(已拆下)","1","(套)"
"16/06/2022","1/2022","M-219","数字式酸碱计","1","(个)"
"16/06/2022","1/2022","M-219","酸碱计","2","(个)"
"16/06/2022","1/2022","M-219","分液器","1","(部)"
"16/06/2022","1/2022","M-219","防潮箱","1","(个)"
"16/06/2022","1/2022","M-219","液晶数码显微镜","1","(部)"
"16/06/2022","1/2022","M-219","低频讯号产生器","7","(部)"
"16/06/2022","1/2022","M-219","数码讯号产生器及放大器","1","(部)"
"16/06/2022","1/2022","M-219","电动真空泵","1","(个)"
"16/06/2022","1/2022","M-219","缝纫机","1","(部)"
"16/06/2022","1/2022","M-219","缝纫机","1","(部)"
"16/06/2022","1/2022","M-219","打蛋器","4","(部)"
"16/06/2022","1/2022","M-219","洗碗碟机","1","(部)"
"16/06/2022","1/2022","M-219","蒸气熨斗","1","(个)"
"16/06/2022","1/2022","M-219","折合式活动餐桌","1","(张)"
"16/06/2022","1/2022","M-219","轮椅","1","(张)"
"16/06/2022","1/2022","M-219","电子磅","1","(个)"
"16/06/2022","1/2022","M-219","衡温水浴器","1","(个)"
"16/06/2022","1/2022","M-219","便擕式高影机","1","(部)"
"16/06/2022","1/2022","M-219","实物投影机 (已拆下)","1","(个)"
"16/06/2022","1/2022","M-219","双轨示波器","2","(部)"
"16/06/2022","1/2022","M-219","烟雾机","1","(部)"
"16/06/2022","1/2022","M-219","混音器","1","(部)"
"16/06/2022","1/2022","M-219","陶工转动轮","2","(个)"
"16/06/2022","1/2022","M-219","液晶投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-219","液晶投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-219","液晶投影机 (已拆下)","5","(部)"
"16/06/2022","1/2022","M-219","液晶投影机 (已拆下)","10","(部)"
"16/06/2022","1/2022","M-219","液晶投影机 (已拆下)","7","(部)"
"16/06/2022","1/2022","M-219","缝纫机","2","(部)"
"16/06/2022","1/2022","M-219","三速吹地机","2","(部)"
"16/06/2022","1/2022","M-220","大型蒸炉","1","(部)"
"16/06/2022","1/2022","M-220","卡式收音录音机","1","(部)"
"16/06/2022","1/2022","M-220","电动重型打孔机","1","(部)"
"16/06/2022","1/2022","M-220","卷帘门文件柜","1","(个)"
"16/06/2022","1/2022","M-220","水壶","15","(个)"
"16/06/2022","1/2022","M-220","电水煲","2","(个)"
"16/06/2022","1/2022","M-220","挂钟 (已拆下)","8","(个)"
"16/06/2022","1/2022","M-220","重型两孔打孔机","1","(个)"
"16/06/2022","1/2022","M-220","装订机","1","(个)"
"16/06/2022","1/2022","M-220","打孔机","2","(个)"
"16/06/2022","1/2022","M-220","打孔机","1","(个)"
"16/06/2022","1/2022","M-220","打孔机","1","(个)"
"16/06/2022","1/2022","M-220","自动钉书机","1","(部)"
"16/06/2022","1/2022","M-220","重型钉书机","1","(个)"
"16/06/2022","1/2022","M-220","纸钻机","1","(部)"
"16/06/2022","1/2022","M-221","微波炉","2","(部)"
"16/06/2022","1/2022","M-221","电热水煲","2","(部)"
"16/06/2022","1/2022","M-221","音响组合","1","(部)"
"16/06/2022","1/2022","M-222","影碟音响组合","1","(套)"
"16/06/2022","1/2022","M-222","电热水煲","3","(个)"
"16/06/2022","1/2022","M-222","微波炉","5","(部)"
"16/06/2022","1/2022","M-223","跑步机","1","(部)"
"16/06/2022","1/2022","M-223","体重电子磅","1","(个)"
"16/06/2022","1/2022","M-223","划艇机连显示屏","2","(部)"
"16/06/2022","1/2022","M-223","投影机(已拆下)","1","(部)"
"16/06/2022","1/2022","M-223","跑步机","1","(部)"
"16/06/2022","1/2022","M-223","跑步机","1","(部)"
"16/06/2022","1/2022","M-223","液晶电子计时器","1","(个)"
"16/06/2022","1/2022","M-223","计时器连打印装置","1","(个)"
"16/06/2022","1/2022","M-223","电子磅","1","(个)"
"16/06/2022","1/2022","M-224","旧私家车 (有匙) (已损坏) (品牌: 万事得)","1","(部)"
"16/06/2022","1/2022","M-225","旧私家车 (有匙)(已损坏)(品牌:本田)","1","(部)"
"16/06/2022","1/2022","M-226","旧私家车 (有匙)(已损坏)(品牌:万事得)","1","(部)"
"16/06/2022","1/2022","M-227","旧私家车 (有匙)(已损坏)(品牌:福士)","1","(部)"
"16/06/2022","1/2022","M-228","旧私家车 (有匙)(已损坏)(品牌:福士)","1","(部)"
"16/06/2022","1/2022","M-229","旧私家车 (有匙)(已损坏)(品牌:万事得)","1","(部)"
"16/06/2022","1/2022","M-230","投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-230","投影屏 (已拆下)","1","(块)"
"16/06/2022","1/2022","M-230","相机","1","(部)"
"16/06/2022","1/2022","M-230","相机镜头","1","(个)"
"16/06/2022","1/2022","M-230","望远镜","1","(个)"
"16/06/2022","1/2022","M-230","数码相机","1","(部)"
"16/06/2022","1/2022","M-230","记忆卡","1","(张)"
"16/06/2022","1/2022","M-230","充电器","1","(个)"
"16/06/2022","1/2022","M-231","4 端口对话卡","2","(套)"
"16/06/2022","1/2022","M-231","工业用伺服器","2","(个)"
"16/06/2022","1/2022","M-231","多电脑切换器","1","(个)"
"16/06/2022","1/2022","M-231","磁带机","1","(部)"
"16/06/2022","1/2022","M-232","碎纸机","1","(部)"
"16/06/2022","1/2022","M-232","传真机","1","(个)"
"16/06/2022","1/2022","M-233","电蒸台","2","(座)"
"16/06/2022","1/2022","MS-301","手提电话","1","(部)"
"16/06/2022","1/2022","MS-301","手提电话","1","(部)"
"16/06/2022","1/2022","MS-301","数码相机连充电器, 电池及记忆咭","1","(套)"
"16/06/2022","1/2022","MS-301","数码相机","1","(部)"
"16/06/2022","1/2022","MS-301","光碟机","2","(部)"
"16/06/2022","1/2022","MS-301","卡式录音机","1","(部)"
"16/06/2022","1/2022","MS-302","木柜","1","(个)"
"16/06/2022","1/2022","MS-302","木台","2","(张)"
"16/06/2022","1/2022","MS-302","侧柜(木制)","1","(个)"
"16/06/2022","1/2022","MS-302","侧柜(木制)","1","(个)"
"16/06/2022","1/2022","MS-302","木柜台","1","(张)"
"16/06/2022","1/2022","MS-302","木柜","1","(个)"
"16/06/2022","1/2022","MS-302","木柜","1","(个)"
"16/06/2022","1/2022","MS-302","间隔板","1","(套)"
"16/06/2022","1/2022","MS-303","手提摄录机","1","(部)"
"16/06/2022","1/2022","MS-303","手提电话","1","(部)"
"16/06/2022","1/2022","MS-303","手提电话","1","(部)"
"16/06/2022","1/2022","MS-303","手提电话","1","(部)"
"16/06/2022","1/2022","MS-303","影印机","1","(部)"
"16/06/2022","1/2022","MS-303","影印机","1","(部)"
"16/06/2022","1/2022","MS-303","进纸器","1","(部)"
"16/06/2022","1/2022","MS-303","折信机","1","(部)"
"16/06/2022","1/2022","MS-303","碎纸机","1","(部)"
"16/06/2022","1/2022","MS-303","移动式冷气机","1","(部)"
"16/06/2022","1/2022","MS-304","梳化","1","(张)"
"16/06/2022","1/2022","MS-304","中华新字典","1","(本)"
"16/06/2022","1/2022","MS-304","传真机","1","(部)"
"16/06/2022","1/2022","MS-304","衣柜","1","(个)"
"16/06/2022","1/2022","MS-304","计算机","2","(部)"
"16/06/2022","1/2022","MS-304","标签机","1","(部)"
"16/06/2022","1/2022","MS-305","男装冬季线绒上衣 (未曾使用)","81","(件)"
"16/06/2022","1/2022","MS-305","女装的确凉夏季衫 (未曾使用)","117","(件)"
"16/06/2022","1/2022","MS-306","手提电话","15","(部)"
"16/06/2022","1/2022","MS-306","手提电话","20","(部)"
"16/06/2022","1/2022","MS-306","手提电话","20","(部)"
"16/06/2022","1/2022","MS-307","外置硬碟","1","(部)"
"16/06/2022","1/2022","MS-307","动态展板","1","(个)"
"16/06/2022","1/2022","UP-701","热水炉(已拆下)","1","(部)"
"16/06/2022","1/2022","UP-701","气体煮食炉(已拆下)","1","(部)"
"16/06/2022","1/2022","UP-702","雪柜(已拆下)","1","(部)"
"16/06/2022","1/2022","UP-702","电视机","1","(部)"
"16/06/2022","1/2022","UP-702","冷气机(已拆下)","1","(部)"
"16/06/2022","1/2022","UP-702","洗衣机(已拆下)","1","(部)"
"16/06/2022","1/2022","UP-703","冷气机(已拆下)","2","(部)"
"16/06/2022","1/2022","UP-704","相机","1","(部)"
"16/06/2022","1/2022","UP-704","相机","1","(部)"
"16/06/2022","1/2022","UP-704","摄录机","2","(部)"
"16/06/2022","1/2022","UP-704","相机","1","(部)"
"16/06/2022","1/2022","UP-704","镜头","1","(个)"
"16/06/2022","1/2022","UP-705","手镯 /手链","58","(只)"
"16/06/2022","1/2022","UP-705","心口针","3","(只)"
"16/06/2022","1/2022","UP-705","耳环","98","(只)"
"16/06/2022","1/2022","UP-705","项链","27","(条)"
"16/06/2022","1/2022","UP-705","吊坠","8","(个)"
"16/06/2022","1/2022","UP-705","戒指","63","(只)"
"16/06/2022","1/2022","UP-705","珠宝套装 (手表，手链，项链，戒指，耳环)","4","(套)"
"16/06/2022","1/2022","UP-706","充电器","487","(个)"
"16/06/2022","1/2022","UP-706","外置充电电池","79","(个)"
"16/06/2022","1/2022","UP-706","游戏机","4","(部)"
"16/06/2022","1/2022","UP-706","滑鼠(电脑用)","14","(个)"
"16/06/2022","1/2022","UP-706","多媒体播放器","2","(部)"
"16/06/2022","1/2022","UP-706","触控笔","4","(支)"
"16/06/2022","1/2022","UP-706","扬声器","3","(部)"
"16/06/2022","1/2022","UP-706","耳筒机 /蓝芽耳机","40","(部)"
"16/06/2022","1/2022","UP-706","小型电风扇","3","(部)"
"16/06/2022","1/2022","UP-706","无线网络器","7","(部)"
"16/06/2022","1/2022","UP-706","电话用伸缩拍摄架","7","(支)"
"16/06/2022","1/2022","UP-706","相机脚架","5","(支)"
"16/06/2022","1/2022","UP-706","航拍机","2","(部)"
"16/06/2022","1/2022","UP-706","相片打影机","1","(部)"
"16/06/2022","1/2022","UP-706","电动婴儿理发器","1","(部)"
"16/06/2022","1/2022","UP-706","电炖盅","2","(个)"
"16/06/2022","1/2022","UP-706","电饭盒","1","(个)"
"16/06/2022","1/2022","UP-706","补光灯","1","(支)"
"16/06/2022","1/2022","UP-706","手表","96","(只)"
"16/06/2022","1/2022","UP-706","电子手带","15","(只)"
"16/06/2022","1/2022","UP-706","电子磅","1","(个)"
"16/06/2022","1/2022","UP-706","笔","5","(支)"
"16/06/2022","1/2022","UP-706","眼镜 /太阳眼镜","315","(对)"
"16/06/2022","1/2022","UP-706","袋 / 手袋","35","(个)"
"16/06/2022","1/2022","UP-706","银包","10","(个)"
"16/06/2022","1/2022","UP-706","鞋/拖鞋","57","(对)"
"16/06/2022","1/2022","UP-706","皮带","605","(条)"
"16/06/2022","1/2022","UP-706","帽","130","(顶)"
"16/06/2022","1/2022","UP-706","手套","2","(对)"
"16/06/2022","1/2022","UP-706","围巾","3","(条)"
"16/06/2022","1/2022","UP-706","杯/玻璃杯 /水樽","11","(个)"
"16/06/2022","1/2022","UP-706","餐具","5","(个)"
"16/06/2022","1/2022","UP-706","水壶套装","3","(套)"
"16/06/2022","1/2022","UP-706","打火机","1","(个)"
"16/06/2022","1/2022","UP-706","钟","1","(个)"
"16/06/2022","1/2022","UP-706","书","120","(本)"
"16/06/2022","1/2022","UP-706","雨伞","71","(把)"
"16/06/2022","1/2022","UP-706","头盔","1","(个)"
"16/06/2022","1/2022","UP-706","二胡","1","(个)"
"16/06/2022","1/2022","UP-706","萧","1","(支)"
"16/06/2022","1/2022","UP-706","电子琴","1","(个)"
"16/06/2022","1/2022","UP-706","鼓","1","(个)"
"16/06/2022","1/2022","UP-706","双簧管","2","(支)"
"16/06/2022","1/2022","UP-706","高尔夫球套装","1","(套)"
"16/06/2022","1/2022","UP-706","高尔夫球杆","1","(支)"
"16/06/2022","1/2022","UP-706","跳绳","4","(条)"
"16/06/2022","1/2022","UP-706","摆设 (陶瓷、金属及木制品)","4","(个)"
"16/06/2022","1/2022","UP-706","画","9","(卷)"
"16/06/2022","1/2022","UP-706","折台","3","(张)"
"16/06/2022","1/2022","UP-706","可折手推车","1","(部)"
"16/06/2022","1/2022","UP-706","婴儿车","4","(部)"
"16/06/2022","1/2022","UP-706","轮椅","1","(部)"
"16/06/2022","1/2022","UP-706","拐杖","6","(支)"
"16/06/2022","1/2022","UP-706","玩具","93","(个)"
"16/06/2022","1/2022","UP-706","镜","1","(块)"
"16/06/2022","1/2022","UP-706","鱼竿","2","(支)"
"16/06/2022","1/2022","UP-706","椅子","3","(张)"
"16/06/2022","1/2022","UP-707","旧私家车(无匙)","1","(辆)"
"16/06/2022","1/2022","UP-708","旧电单车 (无匙, 部分零件缺失)","1","(辆)"
"16/06/2022","1/2022","UP-709","旧私家车 (无匙)","1","(辆)"
"16/06/2022","1/2022","UP-710","单车","109","(辆)"
"16/06/2022","1/2022","UP-711","旧私家车 (无匙)","1","(辆)"
"16/06/2022","1/2022","UP-712","单车","97","(辆)"
"16/06/2022","1/2022","UP-713","单车","150","(辆)"
"16/06/2022","1/2022","UP-714","旧电动按摩器","1","(部)"
"16/06/2022","1/2022","UP-714","旧耳机","18","(个)"
"16/06/2022","1/2022","UP-714","旧航拍机","1","(部)"
"16/06/2022","1/2022","UP-714","旧航拍机遥控器","1","(个)"
